Username,Rating,Review,App
Pengguna Google,5,"pengalaman saya puas,cuma kadang kurirnya yang bikin gk puas ongkir sekarang sudah murah"" dbnding toko sebelah",Shopee
Pengguna Google,5,Oke..,Shopee
Pengguna Google,5,pengiriman selalu lancar dan terpantau,Shopee
Pengguna Google,1,bener² mengecewakan! kenapa sih feednya isi yang seksi seksi sih! mengecewakan parah!!,Shopee
Pengguna Google,5,sangat membantu memenuhi kebutuhan rumahan,Shopee
Pengguna Google,5,aseek,Shopee
Pengguna Google,4,"rekomendasi Skali, banyak promo dan gratis ongkir saya udah 5 tahun lebih bersama Shopie",Shopee
Pengguna Google,5,Siiip,Shopee
Pengguna Google,5,ok punya deh...,Shopee
Pengguna Google,5,sudah lebih dari 4 thn masih setia dengan shopee,Shopee
Pengguna Google,5,sangat memuaskan kan belanja di shopee,Shopee
Pengguna Google,5,selalu sesuai dengan foto dan keasliannya,Shopee
Pengguna Google,4,"bagus bisa belanja santai tinggal cek keranjang chek out , duaaaaarrr barang sampai rumah , jangan lupa unboxing",Shopee
Pengguna Google,5,pelayanan sangat bagus,Shopee
Pengguna Google,5,"no komen lh pokony,,",Shopee
Pengguna Google,2,Shoppe sekarang ongkirnya ga ngontak coy. Harga sama ongkir mahalan ongkir. Jdi mikir² lagi gua sekarang klo mau belanja di shoppe.. ga kaya dulu liat barang yg gua suka langsung cek out,Shopee
Pengguna Google,1,lelet tambahan,Shopee
Pengguna Google,5,seneng belanja di shopee,Shopee
Pengguna Google,5,sangat bagus apk nya dan bermanfaat bagi semuanyaa banyak diskonnya lagii semoga semakinn majuu ya shopee😉🥰🥰,Shopee
Pengguna Google,5,shope makin bagus 👍,Shopee
Pengguna Google,5,"kwalitas bagus sesuai dengan harga dan jaminan sampai tepat waktu, jadi lebih terjamin",Shopee
Pengguna Google,5,puas belanja di shope,Shopee
Pengguna Google,5,"Untuk segi penjualan tampilan bagus begitu juga pelayanan SPX. Tapi saran saya waspada terhadap buyer(pembeli) nakal yah shoppee karena ada kasus seperti itu kasihan penjual. Yuk bijak dalam berbelanja budayakan etika,tanya dan baca. Apa yg dituai baik,menghasilkan kebaikan juga.",Shopee
Pengguna Google,5,sangat memuaskan dan membantu kebutuhan saya hari demi hari,Shopee
Pengguna Google,1,"banyak kali lag nya,tolol",Shopee
Pengguna Google,5,Sangat berguna 👍👍👍👍👍,Shopee
Pengguna Google,5,Semoga pylater bisa di terima,Shopee
Pengguna Google,5,all memuaskan,Shopee
Pengguna Google,5,Sophie pay memang mantap,Shopee
Pengguna Google,5,"Shopee e-commerce . Platform belanja online nomer 1 di Indonesia. Aneka items ada di Shopee. Clique, scroll, tunggu di rumah dan item favorit diantar diketuk pintu rumah Anda. Shopee TERPERCAYA, CEPAT dan amanah",Shopee
Pengguna Google,5,Terpercaya,Shopee
Pengguna Google,5,"Tolong adain fitur baru, makasi",Shopee
Pengguna Google,1,"apk nya tolol gabisa login akun, pas udh bener malah katanya login pake cara lain",Shopee
Pengguna Google,5,sangat ngebantu,Shopee
Pengguna Google,1,"jasa pengiriman spx sering banget telat di tempat saya, sangat merugikan.",Shopee
Pengguna Google,5,BUKA APLIKASI BERAT AMAT NI SHOPE .. WOY ANDA SEHAT,Shopee
Pengguna Google,5,keren deh cepat dan mudah prosesnya,Shopee
Pengguna Google,5,Selalu puas,Shopee
Pengguna Google,5,harga di shopee bnyak murah2,Shopee
Pengguna Google,5,"alhamdulilah hirobil alamin,ada nya shopi saya bisa belanja online apk nya sangat baik oke",Shopee
Pengguna Google,5,mantap.. aplikasi belanja online,Shopee
Pengguna Google,4,shopee knp ya akhir akhir ini pengiriman nya sllu mlm terus dan bukan sama abng yg biasanya. rumah gua udh gelap udh pada mau tdur mlh udh tdurrrr pulesss kebangun lagi grgr paket nya sampe.,Shopee
Pengguna Google,5,"mantap, cepat, hemat",Shopee
Pengguna Google,5,Mantab...lnjutkan tetap amanah,Shopee
Pengguna Google,5,Terpercaya & Amanah 👍🏻,Shopee
Pengguna Google,5,admin nya harus lebih meyakinkan jika ada cust yang komplen. jangan seperti sembunyi tangan,Shopee
Pengguna Google,5,mantaaaaaab,Shopee
Pengguna Google,5,"belanja di shopee, suka real barangnya",Shopee
Pengguna Google,5,baguss bngett,Shopee
Pengguna Google,5,lebih mudah belanja d shopee...,Shopee
Pengguna Google,5,sangat baik dan amanah.,Shopee
Pengguna Google,5,"saya puas dengan pelayanan shopitepat waktu kurir nya ramah,,4 thn aku bergabung shopi,, thank you semoga jaya selamanya (aamiin)",Shopee
Pengguna Google,2,ADANYA SHOPEE.. SAYA PW BANGET BUAT SHOPPING ONLINE.... SAYANG SEKARANG SERING ADA PEMBATALAN.....,Shopee
Pengguna Google,5,boleh di bantu login ga kak soalnya gagal terus. masih ada spaylater yang harus di bayar nihhh,Shopee
Pengguna Google,5,gratis ongkir,Shopee
Pengguna Google,5,hebat,Shopee
Pengguna Google,4,"mudah dalam belanja, cepat pelayanannya. pokoknya suka deh....",Shopee
Pengguna Google,5,ongkir sering dapet diskon yang sangat besar 👍👍,Shopee
Pengguna Google,1,JASA KIRIM LELET BANGET LEMBALIKAN JNT KAMIII,Shopee
Pengguna Google,5,suka dan cepat dalam pengiriman nya,Shopee
Pengguna Google,5,andalan pokoknya in the beast 👍,Shopee
Pengguna Google,5,shopee mengutamakan kepuasan pembeli,Shopee
Pengguna Google,5,Baik baik aja kok ngak ada masalh,Shopee
Pengguna Google,5,ok dn baggus,Shopee
Pengguna Google,5,cpt respont,Shopee
Pengguna Google,5,barang yg dikirim semua sesuai ekspektasi,Shopee
Pengguna Google,5,kren,Shopee
Pengguna Google,1,update si update ganggu bener tuh pitur like & vidio setiap buka kesitu gabisa di closs lagi lol,Shopee
Pengguna Google,4,krn banget,Shopee
Pengguna Google,1,"ada biaya admin tp pengiriman lama smpe diatas 6 hri,lebih baik ke toko sebelah lebih ok dan psti dpt vocer dripda di shope php vocer,keabisan terus,bye bye shopee",Shopee
Pengguna Google,5,saya suka bgt dgn Shopee,Shopee
Pengguna Google,4,good 👍,Shopee
Pengguna Google,1,Performanya buruk.. gara gara lemot.. dan banyak nongol vidio gak guna teriak teriak dari seller yg jualan.... saya jadi pindah ke aplikasi sebelah..,Shopee
Pengguna Google,1,dari pengirimannya lambat apa lagi klo pake voucher lama.........,Shopee
Pengguna Google,4,sejak berbelanja di sopi bisa lebih cepat dan mudah untuk didapatkan barang yang diinginkan.,Shopee
Pengguna Google,5,mantap angjay,Shopee
Pengguna Google,4,membantu bgt,Shopee
Pengguna Google,5,sangat bagus dan membantu,Shopee
Pengguna Google,1,"Sangat membantu sih tapi masalahnya buat ongkir untuk ke kalimantan tengah gak sesuai sama yg dibeli masa yg dibeli cma 200rb masa ongkirnya 500rb kan gak masuk akal pdl gak ada 1kg beratnya masa ongkirnya 500rb dan pilihan jasa pengirim gak bisa dipilih2,, tolong di usahakan atas ongkirnya masa gak sesuai dgn yg dibeli dan tolong klo bisa hubungkan dengan pembayaran dana biar enak bisa tranfer pake dana 🙏🙏 Ths",Shopee
Pengguna Google,5,expedisi nya Keren keren,Shopee
Pengguna Google,5,ok bos,Shopee
Pengguna Google,5,apk baik bagus,Shopee
Pengguna Google,5,aplikasi yg sangat bagus untuk Ber belanja,Shopee
Pengguna Google,5,menyenangkan bisa berbelanja melalui shopee,Shopee
Pengguna Google,1,"makin hari makin buruk apk nya,shopee food error mulu kdng ga ada driver kadang semua resto Tutup aneh bgt",Shopee
Pengguna Google,3,pake j&t biar pengirimannya cepat,Shopee
Pengguna Google,5,nyaman,Shopee
Pengguna Google,5,"sangat puas, aman dan terpecaya",Shopee
Pengguna Google,1,"KA bukaa in blokir prangkat saya, ini gimana ya ini baru beli hp second tapi perangkatnya GK bisa akses shopee",Shopee
Pengguna Google,3,Mohon Riwayat pesanan nya juga bisa di hapus..,Shopee
Pengguna Google,5,apk yg sengat penting untuk ber belanja,Shopee
Pengguna Google,5,Top Markotop,Shopee
Pengguna Google,2,"kok skarang shopee malah main², setiap habis CO notifikasinya gk ada, gk muncul tolong betulin bugnya ni",Shopee
Pengguna Google,5,"aplikasi ini memudahkan kita untuk berbelanja online, dan banyak diskon'menarik di setiap bulannya",Shopee
Pengguna Google,1,pemberi harapan palsu,Shopee
Pengguna Google,5,belanja mudah tinggal tunggu drmh,Shopee
Pengguna Google,5,Bagus dan memudahkan pembelian,Shopee
Pengguna Google,5,siip lah shopee,Shopee
Pengguna Google,1,pinjolbabi nih!!!,Shopee
Pengguna Google,2,dua dulu belum ngasih pay leter,Shopee
Pengguna Google,5,sangat membantu kita dan tdk mengecewakan,Shopee
Pengguna Google,1,"akun ditangguhkan dengan tidak jelas, sudah 30 hari tidak bisa diaktivasi, tapi nomor tersangkut tidak bisa didaftarkan di akun baru, aneh",Shopee
Pengguna Google,5,terimakasih atas fitunya sangat membantu,Shopee
Pengguna Google,5,murah dan cpt pengiriman,Shopee
Pengguna Google,3,"tolong lah jgn di batasi COD saya,masak iya sih dalam 2bulan 3kali bisa COD,kalo GK di batasi COD saya+2 Bintang lagi",Shopee
Pengguna Google,5,sukaa,Shopee
Pengguna Google,5,good mantap,Shopee
Pengguna Google,4,saya kasih bintang 4 dulu deh soalnya untung COD barang nya dibatasin hanya untuk 3 item,Shopee
Pengguna Google,5,Cukup baik,Shopee
Pengguna Google,2,tolong perbaiki fitur pencariannnya ! khususnya dalam mecocokan nama produk atau nama toko yang dicari.,Shopee
Pengguna Google,5,Alhamdulillah shopee benar2mengutamakan kepuasan konsumen.,Shopee
Pengguna Google,5,belanja di Shopee barang ori dan pelayanan 👌,Shopee
Pengguna Google,5,sangat memudahkn ketika mencari sesuatu,Shopee
Pengguna Google,3,"spaylater, 5 juta spinjam, 15 juta terimakasih atas kepercayaannya.",Shopee
Pengguna Google,3,jujur shopee kadang nyeremin,Shopee
Pengguna Google,1,"woy shoppe ngapain sih pas baru buka apk langsung ke live/video,kita yang pake hp kentang suaranya gak mau hilang udah di matikan sama di reboot gk ngaruh",Shopee
Pengguna Google,3,tolong di setiap pesanan di kirim tolong cantumin skalian donk nomor kurir nyaa biar enak biar ga bingung klo tba2 paket ga sampe2,Shopee
Pengguna Google,5,baru ini belanja di shopee sesuai pesanan nya soalnya saya pernah belanja online tpi pesanan ga sesuai tpi Alhamdulillah semenjak pake shopee barang yang kita beli sesuai terimakasih shopee 🙏😁,Shopee
Pengguna Google,4,untuk shopee tolong jangan setiap aplikasi jangan langsung diarahkan ke live & video la.... abisin kuota dan sangat menggangu...cukup diarahkan ke menu utama saja,Shopee
Pengguna Google,5,mntab,Shopee
Pengguna Google,5,Suka dgn voucher shopee saat lebaran potongan harga 20.000,Shopee
Pengguna Google,1,"gw kalau liat orderan masuk , kalau dari segi Argo nya rasa nya mules mulu , ampe kecepirit"" si saking kecit nya ampun dah",Shopee
Pengguna Google,5,sangat baik👍👍👍,Shopee
Pengguna Google,5,senang belanja di shopee 🤗🤗,Shopee
Pengguna Google,5,baik cepat memuaskan ...siiip,Shopee
Pengguna Google,5,saldo sudah masuk masalah sudah terselesaikan,Shopee
Pengguna Google,2,saya beri 2 bintang karena sekarang Sudah Tidak Ada lagi Fitur COD Sangat sulit,Shopee
Pengguna Google,1,"ap coba,psen brng pas di antr org lg ga di rumh bukannya di cht org nya malah di retur ke pnjualnya lg,gj sopi",Shopee
Pengguna Google,5,bagus pengiriman cepat,Shopee
Pengguna Google,5,puas banget,Shopee
Pengguna Google,1,tiba² alamat ganti sendiri gaje,Shopee
Pengguna Google,5,saya sangat rekomendasi shopee,Shopee
Pengguna Google,5,puass belanja di shopee,Shopee
Pengguna Google,5,pengiriman barang tepat waktu,Shopee
Pengguna Google,1,"makin lama makin jelek. shopeepay uda mencukupi tapi malah ga bisa dipake buat bayar, malah diarahin pake paylater. apalagi skrg biaya admin makin nambah.",Shopee
Pengguna Google,5,semoga shopee tmbh sukses dan pelayanannya tmbh okey 👌😍,Shopee
Pengguna Google,5,ya lumayan bagus lebih banyak peromo dan mempermudah pembelanjaan ya nilai nya bgus ..terimakasih atas bantuan shopiy,Shopee
Pengguna Google,5,"aplikasi nya sudah bagus tapi tolong dong ada metode pembayaran lewat dana , gopay atau ovo biar lebih mudah pembayaran nya",Shopee
Pengguna Google,1,"gajuelas maps gaakurat sama sekali benerin lah udh diatur sesuai lokasi malah pindah titiknya ga jelas gini kan ngerepotin driver mana minta tambah biaya antar lagi driver shopee foodnya sialan ,bener promo ada ongkirnya ga ngotak dimahalin greedy serakah",Shopee
Pengguna Google,5,rekomendasi untuk beli online,Shopee
Pengguna Google,5,"tempat recommend buat belanja online mana dapet gratis ongkir lagi, kacaw jadinya gak usah bayar bayar lagi ongkir nya THE BEST POKOKNYA👍🏻🏆",Shopee
Pengguna Google,5,"shopee bagus, saya selalu pakai ini apk, sejauh ini tidak mengecewakan dan apa adanya jadi tinggal sesuaikan budget kita untuk belanja barang dan juga selalu ada diskon ongkir❤️❤️❤️❤️",Shopee
Pengguna Google,5,bagus sekaliiiiiii,Shopee
Pengguna Google,5,semoga selalu memberikan pelayanan yang baik dan selalu memuaskan semua konsumenya,Shopee
Pengguna Google,5,luv luv😘,Shopee
Pengguna Google,5,Puas,Shopee
Pengguna Google,5,pokonya kalo mau beli baju harus di Shopee sii😭,Shopee
Pengguna Google,5,sejauh ini tidak mengecewakan,Shopee
Pengguna Google,1,pengirimannya lambat sekali,Shopee
Pengguna Google,5,profesional dan bertanggung jawab,Shopee
Pengguna Google,5,respect sama shopee good job,Shopee
Pengguna Google,5,shope pliss balik ke jasa kirim jnt yuuuk,Shopee
Pengguna Google,5,pengiriman nya cepat,Shopee
Pengguna Google,5,helpful,Shopee
Pengguna Google,3,"setiap buka applikasi selalu : HALAMAN TIDAK TERSEDIA, MAAF TELAH TERJADI KESALAHAN. SILAKAN KEMBALI DAN COBA LAGI ATAU KEMBALI KE HALAMAN UTAMA. yg muncul kembali ke halaman utama😞",Shopee
Pengguna Google,5,belanja harga bersahabat,Shopee
Pengguna Google,5,apk inii sngt membantuu dan menurut sayaa tokonyaa jugaaa terpercayaaa mksh!,Shopee
Pengguna Google,4,"kadang estimasi barang sampai gak sesuai, barang lebih dulu sampai dari estimasi yang ada, jadi kaget pas barang datang.",Shopee
Pengguna Google,1,ga bisa dibuka,Shopee
Pengguna Google,5,Semoga amanah,Shopee
Pengguna Google,5,dapat ongkir seumur hidup,Shopee
Pengguna Google,1,bobrok pengiriman lama,Shopee
Pengguna Google,5,aplikasi sangat membantu dalam berbelanja,Shopee
Pengguna Google,5,pengiriman cepat dan ada garasi,Shopee
Pengguna Google,5,shopee terbaiik,Shopee
Pengguna Google,5,Mantab aplikasinya.sip,Shopee
Pengguna Google,5,saya suka belanja online di shopee.pelayanananx bagus.kurirx baik bintang 5 buat toko dan kurirx.,Shopee
Pengguna Google,5,shopee sangat bermanfaat unutk belanja online,Shopee
Pengguna Google,3,Aplikasi yang sungguh sangat amat berat....!,Shopee
Pengguna Google,5,suka bgtttt 2 hari udh nyampeee loveee bgttt shopee,Shopee
Pengguna Google,5,mantab shoppe food nya,Shopee
Pengguna Google,5,mantull aja deh tpi suka ada yg jual tidak amanah. harus di evakuasi tuh a bos.,Shopee
Pengguna Google,5,syuukaaa blnja pke shopee krn sll gratis ongkir,Shopee
Pengguna Google,5,ak suka banget sama shoppe karna pengiriman nya tidak pernah telat pkok nya the best banget lah,Shopee
Pengguna Google,5,"jangan cuma ngasih diskon di paylater ya min , seringin kasih diskon ke pembeli yang serius co:)",Shopee
Pengguna Google,5,"Senang belanja dishopee,terima kasih shoope",Shopee
Pengguna Google,5,belanja di shopee sangat menyenangkan,Shopee
Pengguna Google,1,"sejak putus dengan J&T, jadi tidak nyaman, dengan tidak adanya ekpedisi pengganti yg mudah di jangkau dan terjangkau artinya shopee tidak menghiraukan kebutuhan penggunanya.",Shopee
Pengguna Google,5,terbaik lah shopee,Shopee
Pengguna Google,4,Terima kasih,Shopee
Pengguna Google,5,Aplikasi yang memudahkan dan nggak pusing2 Mili2 kayak di pasar.. pokoknya top markotop deee,Shopee
Pengguna Google,4,kadang agak ngeselin,Shopee
Pengguna Google,5,"alhamdulillah bisa mempermudah, meringankan belanja saya, good job",Shopee
Pengguna Google,1,hmmmm dah ga bisa pake J&T padahal paling cepet di daerah saya tinggal,Shopee
Pengguna Google,1,pelayanan spx express lama paket di tahan² uang banyak di kuras,Shopee
Pengguna Google,5,pengiriman cepat mantappp pokoknya,Shopee
Pengguna Google,5,sangat membantu dalam bisnis online,Shopee
Pengguna Google,1,gara-gara shopee aku kena tipu. Shopeenya gk mau tanggung jawab,Shopee
Pengguna Google,5,belanja gak perlu keluar rumah😄,Shopee
Pengguna Google,5,"gak ribet gampang bnget gak usah capek "" keliling cari barang tinggal klik jadi deh",Shopee
Pengguna Google,4,Membantu untuk pembelanjaan online Dan perbaiki supaya jangan keseringan eror.,Shopee
Pengguna Google,5,pengiriman cepat...barang sesuai pesanan,Shopee
Pengguna Google,5,sangattt baikkkk,Shopee
Pengguna Google,1,ok mntap,Shopee
Pengguna Google,5,"memuaskan meskipun kadang ada TK yg kurang / tidak amanah ., tidak sesuai yg di promosikan .",Shopee
Pengguna Google,1,Sekarang Para Buyers diKuras duitnya sama si Shopee banyak biaya tambahan ini itu apalah tektek bengek.gak seperti dulu ! udah mah kalau Top Up di Kurangi .NGESELIN..,Shopee
Pengguna Google,4,"lumayan mempermudah belanja, tp iklannya itu Lo, bikin nyesek aja.",Shopee
Pengguna Google,5,aplikasi belanja online yang mudah dan sangat kumplit,Shopee
Pengguna Google,1,aplikasi yang sangat buruk menurut ku mending tiktok shop lebih simpel,Shopee
Pengguna Google,2,kurir shopee daerah q bnyak gak jls suka2 dia aja ngantar paketnya,Shopee
Pengguna Google,5,Baik dan membantu,Shopee
Pengguna Google,1,"pengiriman yg sangat lamaa.. tiba"" sudah direturr.. emng ga bener ni kerjaan",Shopee
Pengguna Google,5,lebih mudah bayar apa aja dg shopeepay,Shopee
Pengguna Google,4,"aplikasi terbaik untuk belanja online, tidak pernah mengecewakan, pengiriman cepat, penjual amanah, kurir ramah, tapi ada minus sedikit buat spinjam pernah ngajuin langsung ACC seminggu sebelum jatuh tempo langsung dilunaskan, tapi mau pinjam lagi limit Saldo tetap gk naik², bayar sesuai seblum jatuh tempo, limit spaylater pun ga naik2 padahal pembayaran selalu aman.",Shopee
Pengguna Google,5,Banyak bebas ongkirnya,Shopee
Pengguna Google,5,sangat puas dg layanan kurir dan tokonya,Shopee
Pengguna Google,5,bagus 😎👍,Shopee
Pengguna Google,5,"Suka banget, dapat ori dan cepat datangnya",Shopee
Pengguna Google,1,"KALO BUKAN KARENA BELANJANYA GAMPANG DAN BANYAK DISKON, AKU OGAH PAKE SHOPEE !!! Sekarang Shopee makin kesini makin kesana, makin gak beres, sangat amat mengecewakan. Dari dulu banyak banget masalahnya. Dan sekarang, masalahnya ada di koin di Shopee Live. Selama 2 bulan, lancar² aja, aku bisa klaim koin. Tapi tiba-tiba, akun aku udah gak bisa klaim koin lagi. Pas aku tanya ke CS, katanya akun aku melakukan kecurangan, what ??? 🤬 Akun aku cuma satu dan gak pernah ganti² akun.",Shopee
Pengguna Google,5,selama ini pesenan barang sesuai kondisinya bagus semua cuma ada 1 barang yang nggak sesuai pada iklan. kurir nya baik sekali sopan pokok sippp dahh terimakasih mbk shopee,Shopee
Pengguna Google,5,AMAZING MIRACLE,Shopee
Pengguna Google,5,bagus banget bisa di pake hemat lagi,Shopee
Pengguna Google,5,bisa belanja salam Sulsel,Shopee
